Group Name,Year,Month,Date,Weekday,Time,Who,Chat Content,Contains Keyword
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,11,Friday,15:47:04,britonshk,"【香港本色倫敦放映會】

《香港本色》由德國政治學家、香港本土主義研究專家馬寶康博士執導，係一部紀錄香港本土主義以及香港獨立運動發展脈落嘅紀錄片，歷時三年嘅拍攝過程期間經歷咗反水貨光復行動、魚蛋革命、2016年立法會選舉，最後記錄反送中運動，並記錄低梁天琦、黃台仰兩位本土派領袖嘅經歷以及自述領袖，包括由選舉勝利至入獄或流亡嘅心路歷程，並探討反抗嘅代價、自我犧牲及家嘅意義。
喺2019年反送中運動期間再次響起三年前本土民主前線發言人梁天琦競選口號「光復香港時代革命」。

五年過後，大家對呢個口號仍然有唔同想像，期望大家喺睇完《香港本色》後，能夠對呢句口號嘅前世今生有更多嘅理解。

日期： 2024年10月19日（星期六）
時間： 下午2:30至4:30
名額：122人
地點： Imperial College London, The Skempton Building, South Kensington, London, SW7 2AZ
分享嘉賓：劉祖迪 Finn Lau

報名表格：https://docs.google.com/forms/d/e/1FAIpQLSfRawukBEFk2sQEHGRC2hKJoBmyb5pIqbABtzz3EB_SzMsfbQ/viewform",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,11,Friday,15:12:15,britonshk,"🇬🇧香港人互助谷-伯明翰區 (15/10/2024) 

//🌟快D黎我地第一次既香港街坊互助谷 - 伯明翰！
題目: 新文化下嘅育兒及教養挑戰 🧸
👶搬咗嚟英國之後，照顧細路係咪好多新挑戰？
🫂 喺英國嘅香港家長可以一齊參加我哋嘅互助小組，討論新文化下嘅育兒及教養挑戰，分享經驗，一齊尋求支持！
📅 日期: 2024年10月15日 (星期二
🕗 時間: 晚上8點至9點
💻 平台: Microsoft Teams

💪我哋嘅香港街坊互助谷就係為你而設，俾喺呢度英國嘅香港人可以傾吓，分享你嘅經歷，聽吓其他人嘅故事，一齊學習，互相支持！ 一齊面對新生活嘅挑戰！

✍️呢個小組最少一共有6節，每月既其中一個星期二晚上，希望建立持續穩定嘅社區支援，所以你地既持續參與非常重要！

📆伯明翰小組日期: 10月15 日、11月12日、 12月10日、 2025年1 月14日 、2月11日、3 月11日(每月既第二個星期二晚上(十月除外) 8:00-9:00。

💬 呢個小組主要由本地慈善機構BARNARDO's 香港人義工帶領討論，最後，我哋期望街坊小組可以由當區參加者獨立帶領同協調，達到自我運作嘅目標！

報名Link: 
https://www.eventbrite.co.uk/e/1027002741847

有咩問題，隨時聯絡我哋📞: 0808 169 1671
或電郵至 📧: Hongkong@barnardos.org.uk
//

***[

](http://petition.parliament.uk/petitions/640649)一個不忘討論抗爭嘅英國公海
📌 [加入TG公海](http://bit.ly/BHK1841)",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,11,Friday,7:20:31,britonshk,"// 英國保守黨黨魁選舉第四輪國會議員投票結束，原定形勢佔上風的前內政大臣祁湛明（James Cleverly）意外被淘汰，由前商業及貿易大臣柏丹娜（Kemi Badenoch）及前入境事務國務大臣鄭偉祺（Robert Jenrick）兩名立場偏右的候選人晉身最後兩強。保守黨黨員投票將於本月31日結束，新任黨魁將於11月2日出爐。//

【英國政壇｜保守黨黨魁選舉祁湛明意外出局   柏丹娜鄭偉祺晉身最後兩強】
 
全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/英國政壇保守黨黨魁選舉祁湛明意外出局/

#英國 #保守黨 #黨魁選舉 #祁湛明 #柏丹娜 #鄭偉祺 #TheChaser #追新聞
======================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
🔗 網站｜https://thechasernews.co.uk/
📺 YouTube｜https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
💬 Telegram Channel｜https://t.me/the_chaser_news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,11,Friday,0:54:58,britonshk,"🇬🇧 英國主要城市廣泛地區可見極光❗️

小編北倫敦zone2都見到...今晚相信滿足到上次睇唔到嘅各位。
十月十日晚上八時開始嘅高鋒期到十一點轉弱但網絡洗版後午夜時分一點前又爆新一次，遠至英國最南白禮頓都清楚拍攝到。

大家不妨分享下。有城市名更好😊

圖片2倫敦，圖片3曼城附近

***[

](http://petition.parliament.uk/petitions/640649)入嚟我哋生活區一齊分享相片
📌 [加入TG公海](http://bit.ly/BHK1841)",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,10,Thursday,6:14:03,britonshk,"【當年今日｜反修例回顧】2019年10月10日：中大生下跪求校方跟進性暴力

2019年10月10日，中大校長段崇智再度與學生對話。期間，曾被捕的中大生吳傲雪除下口罩，控訴在警署被性暴力對待，要求段崇智發聲明譴責，段回應稱「譴責任何暴力」。段崇智離場時被學生包圍，有學生下跪請求校方更積極跟進，段再度與學生閉門會面後才順利離開。

同日，政府召開跨部門記者會，稱會繼續爭取舉行公開對話。晚上，數百市民在馬鞍山新港城中心聚集，聲援早前因阻止警方進入私人地方、遭以「阻差辦公」罪名拘捕的保安人員。",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,10,Thursday,6:12:05,britonshk,"在英港人使用情緒健康服務調查 
Survey on accessing mental health services in the UK

英國港僑協會正與Thrive LDN合作進行一項重要調查，旨在了解移英港人在英國使用情緒健康服務的體驗，尤其是在使用本地或港人服務時所遇到的困難和種種限制。您的經歷將有助我們與英國政策制定者探討本地情緒健康服務對港人支援不足的改善方針！

問卷調查網址: https://www.surveymonkey.com/r/HKB_ThriveLDNsurvey2024

所有資料均會保密及匿名處理

截止日期：2024年10月20日（星期日）

如有查詢，歡迎電郵至: Hongkongersinbritain@protonmail.com

Hongkongers in Britain is currently conducting a survey in collaboration with Thrive LDN to gain insights into Hongkongers' experience of accessing mental health services in the UK. We would like to gather your feedback on struggles and challenges you encountered when accessing local or Hongkonger services. Your valuable input will then be used to formulate recommendations for policymakers to improve Hongkongers' accessibility to mental health services.

Survey link: https://www.surveymonkey.com/r/HKB_ThriveLDNsurvey2024

All data will be treated as confidential within HKB and all records are anonymised.

***[

](http://petition.parliament.uk/petitions/640649)一個不忘討論抗爭嘅英國公海
📌 [加入TG公海](http://bit.ly/BHK1841)",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,9,Wednesday,18:01:08,britonshk,"🛎️ 🌳獎學金申請最後召集‼️🛎️

喺英國讀大學嘅你，想承傳香港身分同文化但無從入手？而家立即申請細葉榕獎學金，我哋會協助你實踐你心目中嘅香港計劃。

得獎者將會獲得：
- £3,125獎學金
- 三個專屬師友講座
- 一年公民社會師友配對計劃

立即申請：
https://scholarship.bonhamtreeaid.org/

關注我們的教育計劃：
https://www.instagram.com/bonhamtree.sch

有興趣嘅朋友或者你認為你哋身邊有朋友合適就記得快啲提佢哋申請啦🙏🏼🙇🏻‍♂️🙌🏼

***[

](http://petition.parliament.uk/petitions/640649)一個不忘討論抗爭嘅英國公海
📌 [加入TG公海](http://bit.ly/BHK1841)",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,8,Tuesday,6:12:05,britonshk,"【當年今日｜反修例回顧】2019年10月8日：《禁蒙面法》實施4日控77人
https://bit.ly/3ByXwnP

2019年10月8日，《禁蒙面法》生效4天後，77人被控，年齡介乎12至41歲。對於有警員拉下記者面罩，時任刑事總部高級警司吳卓衡表示需要更多時間磨合。時任特首林鄭月娥則稱，新法例需一段時間才能看到成效，並指《禁蒙面法》可協助青少年認識不應進行政治性示威活動。

民主派立法會議員批評，《禁蒙面法》引來社會巨大反彈，屬「火上加油」，令社會更加混亂。至於有多個辦事處被破壞的建制派，則在斥責「暴徒行為」之餘，批評執法不夠嚴厲。",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,7,Monday,22:06:01,britonshk,"// Facebook「教育刺針」專頁上周六（5日）發帖，指有讀者透過英國高等教育統計局（Higher Education Statistics Agency, HESA）整理2022至2023年度的數據，比較英國各大學來自中國大陸、香港學生所佔的非本地生比例，發現「我sort咗由大到細嚟睇，嚇親，以為身在大陸。」去年6月發生毆打港人事件的修咸頓大學名列榜首，佔全校非本地生比例為68.7%，中國留學生佔全校學生比例也高達27.9%，令該讀者不禁慨嘆：「本來呢間都有考慮過嘅，宜家不了。」

「教育刺針」小編及香港考評局前經理（歷史科）楊穎宇接受《追新聞》訪問時分析指，英國高等學府的海外收生數量龐大，讀者透過英國高等教育統計局取得的資料公開透明，而得出的結果「好恐怖」，「原來自己返咗中國大學讀書咁」。//

【英國升學｜UCL最多中國留學生   修咸頓大學比例最高   移英港人睇數據嚇窒：以為身在大陸】

全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/英國升學｜ucl最多中國留學生/

#中國留學生 #倫敦大學學院 #教育刺針 #英國升學 #追新聞 #thechaser 
========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,7,Monday,17:12:47,britonshk,"// 本周四是中華民國成立113周年，台灣總統賴清德上周六（10月5日）首次以總統身份在台北出席雙十國慶晚會，並發表「祖國論」，指按年紀來說中華人民共和國不可能成為中華民國人民的祖國，兩萬現場群眾拍爛手掌歡呼，國際社會立即沸騰，中國官方反過來失語至少48小時。這是賴清德「領土完整論」令中共啞子食黃蓮後，「賴神」再在兩岸認知戰上大顯神通，令他3日後的首次雙十演說公眾期待指數大升。//

【台灣雙十節｜中華民國113歲vs比中華人民共和國75歲   賴清德「祖國論」秒殺   北京又食黃蓮】
 
全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/台灣雙十節｜賴清德祖國論秒殺北京又食黃蓮/

#賴清德 #中華民國 #中華人民共和國 #祖國論 #祖國  #台灣 #中共 #TheChaser #追新聞
 ======================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
🔗 網站｜https://thechasernews.co.uk/
📺 YouTube｜https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
💬 Telegram Channel｜https://t.me/the_chaser_news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,7,Monday,12:37:32,britonshk,"【當年今日｜反修例回顧】2019年10月7日：有市民於重陽節赴太子站上香

2019年10月7日是重陽節，有市民響應網上號召，晚上到太子站外上香獻花，並以激光筆照射旺角警署外牆和堵路。防暴警察清場後，示威者重佔馬路，雙方整晚追逐。

同晚，逾百人於屯門兆康西鐵及輕鐵站「裝修」，造成港鐵逾800萬損失。5人被控暴動，先後認罪或經審訊後罪成，當中4人判囚31.5個月至3年半，餘下一名未成年被告則被判入教導所。

另外，當晚有市民不滿警方封鎖黃大仙一道行人天橋，期間一名16歲男生涉連同他人用手電筒照射橋上警員，被控非法集結，判入勞教中心；男生上訴至高院，原獲撤銷定罪及判刑，但律政司再上訴至終審法院，終院恢復男生的原有定罪及刑罰。",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,5,Saturday,15:48:59,britonshk,"在英港人使用情緒健康服務調查 
Survey on accessing mental health services in the UK

英國港僑協會正與Thrive LDN合作進行一項重要調查，旨在了解移英港人在英國使用情緒健康服務的體驗，尤其是在使用本地或港人服務時所遇到的困難和種種限制。您的經歷將有助我們與英國政策制定者探討本地情緒健康服務對港人支援不足的改善方針！

問卷調查網址: https://www.surveymonkey.com/r/HKB_ThriveLDNsurvey2024

所有資料均會保密及匿名處理

截止日期：2024年10月20日（星期日）

如有查詢，歡迎電郵至: Hongkongersinbritain@protonmail.com

Hongkongers in Britain is currently conducting a survey in collaboration with Thrive LDN to gain insights into Hongkongers' experience of accessing mental health services in the UK. We would like to gather your feedback on struggles and challenges you encountered when accessing local or Hongkonger services. Your valuable input will then be used to formulate recommendations for policymakers to improve Hongkongers' accessibility to mental health services.

Survey link: https://www.surveymonkey.com/r/HKB_ThriveLDNsurvey2024

All data will be treated as confidential within HKB and all records are anonymised.

***[

](http://petition.parliament.uk/petitions/640649)一個不忘討論抗爭嘅英國公海
📌 [加入TG公海](http://bit.ly/BHK1841)",True
