Group Name,Year,Month,Date,Weekday,Time,Who,Chat Content,CharCount,Processed Content
BNO英國討論區,2024,October,5,Saturday,8:24:45,World_1212,"（重發）

可薩暴徒們指派撒旦地的中國共產黨CCP 利用洛克菲勒的聯合國和比爾蓋茨的WHO 世界衛生組織作為特洛伊木馬的木馬以超限戰Unrestricted Warfare 的方式來佔領美國。",96,"World_1212: （重發）

可薩暴徒們指派撒旦地的中國共產黨CCP 利用洛克菲勒的聯合國和比爾蓋茨的WHO 世界衛生組織作為特洛伊木馬的木馬以超限戰Unrestricted Warfare 的方式來佔領美國。"
BNO英國討論區,2024,October,5,Saturday,7:00:19,,"父亲生前欠银行40万，银行要求女儿偿还，女儿的做法很棒

**欢迎您加入** 🥗[『视讯快报』](https://t.me/shixun160)",72,"nan: 父亲生前欠银行40万，银行要求女儿偿还，女儿的做法很棒

**欢迎您加入** 🥗[『视讯快报』](https |//t.me/shixun160)"
BNO英國討論區,2024,October,3,Thursday,12:40:44,IamZero578,@zfanman 俄佬掟核彈，大家玩完啦,20,IamZero578: @zfanman 俄佬掟核彈，大家玩完啦
BNO英國討論區,2024,October,2,Wednesday,8:32:26,LaLaLamLa88,請教各位.我在香港公立醫院睇開同攞開藥.預計下年年頭5+1來英國.要問政府醫院攞咩文件可以到英國后續領藥,52,LaLaLamLa88: 請教各位.我在香港公立醫院睇開同攞開藥.預計下年年頭5+1來英國.要問政府醫院攞咩文件可以到英國后續領藥
BNO英國討論區,2024,October,1,Tuesday,20:51:29,zfanman,住宿settle down左啦?,16,zfanman: 住宿settle down左啦?
BNO食買玩討論區🍡🛒🎢,2024,October,28,Monday,23:08:34,zfanman,"佢只係""自稱香港大律師""",12,"zfanman: 佢只係""自稱香港大律師"""
BNO食買玩討論區🍡🛒🎢,2024,October,17,Thursday,2:00:43,zfanman,好中 形容到老華僑網軍班撚屌,14,zfanman: 好中 形容到老華僑網軍班撚屌
BNO食買玩討論區🍡🛒🎢,2024,October,8,Tuesday,11:37:11,,"住薄扶林的朋友仔睇下似唔似
https://youtu.be/75KlRM69eG4?si=_E1YGzikyhPW17Ag",62,"nan: 住薄扶林的朋友仔睇下似唔似
https |//youtu.be/75KlRM69eG4?si=_E1YGzikyhPW17Ag"
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,30,Wednesday,19:10:58,speakandmove,"公黨首份財政預算案出爐：軍費加接近30億鎊，軍人有望今年內第二次加薪？

之前一直有傳工黨上場會cut 軍隊budget ，點知今朝新一份budget 其中一個著眼點係直接加30億鎊。其中一部份會用嚟加軍人嘅人工，而且會date back番今年4月：
/The Chancellor is set to announce an increase in the defence budget for next year in her fiscal statement in the Commons on Wednesday, part of which will be used to give soldiers a pay rise backdated to April, the Telegraph reported./
而筆錢亦會用嚟買新槍。

其實今年英軍已經加咗一次人工係6%，連同再上一年嘅5%+1k，當時已經被稱為十年嚟最大加幅。如果今次真係再加，相信會吸引一啲因為近年相對私人市場偏低人工而卻步嘅人重新考慮參軍。",463,"speakandmove: 公黨首份財政預算案出爐：軍費加接近30億鎊，軍人有望今年內第二次加薪？

之前一直有傳工黨上場會cut 軍隊budget ，點知今朝新一份budget 其中一個著眼點係直接加30億鎊。其中一部份會用嚟加軍人嘅人工，而且會date back番今年4月：
/The Chancellor is set to announce an increase in the defence budget for next year in her fiscal statement in the Commons on Wednesday, part of which will be used to give soldiers a pay rise backdated to April, the Telegraph reported./
而筆錢亦會用嚟買新槍。

其實今年英軍已經加咗一次人工係6%，連同再上一年嘅5%+1k，當時已經被稱為十年嚟最大加幅。如果今次真係再加，相信會吸引一啲因為近年相對私人市場偏低人工而卻步嘅人重新考慮參軍。"
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,27,Sunday,20:43:27,horfoonhaytg,"星架坡李家後人身份咁顯赫喺英國claim asylum都要兩年先claim到，鄭西朗自己話自己出名所以claim快過其他人。

外人可能唔知，根本鄭西朗批嗰期就係辛偉誠要求清Case，嗰期批咗同refuse咗大量香港人，佢只不過係隊頭就喺度牙擦擦話自己出名。

啲手joke等咗兩三年冇批都係因為西亞東歐開炮搞到HO無暇顧及。

況且鄭西朗claim到asylum之前根本冇人識佢，佢最出名未拍reels囉。然後啲手joke未瞓街，去supermarket 停車場執一蚊大餅囉！

本台成日想知唔計啲區佬啲大大聲話自己批咗嘅人屋企有冇畀人搞，尤其嗰啲可以喺黃媒露樣話自己理大拉暴動，一大堆人送機嗰啲。

https://www.bbc.com/zhongwen/trad/world-69436209

#何歡喜",356,"horfoonhaytg: 星架坡李家後人身份咁顯赫喺英國claim asylum都要兩年先claim到，鄭西朗自己話自己出名所以claim快過其他人。

外人可能唔知，根本鄭西朗批嗰期就係辛偉誠要求清Case，嗰期批咗同refuse咗大量香港人，佢只不過係隊頭就喺度牙擦擦話自己出名。

啲手joke等咗兩三年冇批都係因為西亞東歐開炮搞到HO無暇顧及。

況且鄭西朗claim到asylum之前根本冇人識佢，佢最出名未拍reels囉。然後啲手joke未瞓街，去supermarket 停車場執一蚊大餅囉！

本台成日想知唔計啲區佬啲大大聲話自己批咗嘅人屋企有冇畀人搞，尤其嗰啲可以喺黃媒露樣話自己理大拉暴動，一大堆人送機嗰啲。

https |//www.bbc.com/zhongwen/trad/world-69436209

#何歡喜"
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,27,Sunday,20:17:30,latteju,都係用theory 4 in 1齋操佢啲題，bookmark低錯嗰啲再睇多幾次，做晒就做佢個mock test咁,56,latteju: 都係用theory 4 in 1齋操佢啲題，bookmark低錯嗰啲再睇多幾次，做晒就做佢個mock test咁
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,27,Sunday,19:44:26,Uncleblackcatbbch,有無theory test雞精,15,Uncleblackcatbbch: 有無theory test雞精
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,22,Tuesday,11:07:02,captaincatho,好，唔該😘,5,captaincatho: 好，唔該😘
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,22,Tuesday,9:11:42,latteju,你搵個近屋企嘅場book咗先，可以免費改期改試場，唔記得係咪可以免費改6次,37,latteju: 你搵個近屋企嘅場book咗先，可以免費改期改試場，唔記得係咪可以免費改6次
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,22,Tuesday,9:01:20,latteju,我考完theory test 就即刻book路試，我係補鐘，係美國牌唔可以直換，上咗一次堂，師傅叫我改個近啲嘅考場方便啲去操，原本係book咗10月10號，但改考場已去到一月頭，前排醒起新年頭可能難啲夾補鐘時間，所以諗住再改時間,114,latteju: 我考完theory test 就即刻book路試，我係補鐘，係美國牌唔可以直換，上咗一次堂，師傅叫我改個近啲嘅考場方便啲去操，原本係book咗10月10號，但改考場已去到一月頭，前排醒起新年頭可能難啲夾補鐘時間，所以諗住再改時間
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,22,Tuesday,5:31:21,captaincatho,如果去到3月幾先考，太早上又無手感,17,captaincatho: 如果去到3月幾先考，太早上又無手感
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,22,Tuesday,5:30:45,captaincatho,想問你係報完路試先再上堂夾個考期定邊上堂邊報？,23,captaincatho: 想問你係報完路試先再上堂夾個考期定邊上堂邊報？
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,21,Monday,14:41:42,captaincatho,我連堂都未報😂,7,captaincatho: 我連堂都未報😂
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,21,Monday,14:29:31,latteju,合格而你又急住考路試嘅要盡快book，我前幾日睇已去到下年3月幾先有位考,36,latteju: 合格而你又急住考路試嘅要盡快book，我前幾日睇已去到下年3月幾先有位考
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,21,Monday,14:27:23,latteju,係，考完出返去等叫名拎成績，會寫你每part拎到幾分,26,latteju: 係，考完出返去等叫名拎成績，會寫你每part拎到幾分
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,21,Monday,10:55:26,captaincatho,係咪即刻知結果？,8,captaincatho: 係咪即刻知結果？
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,21,Monday,8:24:38,latteju,我係操晒佢有嘅再做埋佢mock test，原本最驚呢part但考嗰時呢part高分過MC，佢個mon幾大易睇好多唔使驚,59,latteju: 我係操晒佢有嘅再做埋佢mock test，原本最驚呢part但考嗰時呢part高分過MC，佢個mon幾大易睇好多唔使驚
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,19,Saturday,15:48:26,speakandmove,"我哋會員成功過到軍訓passing out 已經唔係咩新鮮事，但今次唔可以唔講，因為我哋終於出到第一位女兵！

琴日我哋其中一位admin 入咗Pirbright接放學， 就係為咗見證呢個歷史性一刻。其實本谷會員唔只得呢位師妹，只係佢最早成功入伍。

同日亦有幸見到而家已經非常忙碌、第一位成功參軍嘅「大師兄」，傾談起嚟都相當感概。由佢當年行好多冤枉路，到而家我哋已經好有系統咁由報名到測試到軍訓，都有哂準備同tips，呢三年幾嚟我哋真係發展咗好多。

由第一位成功參軍嘅BNO visa，到第一位BNO visa 女兵，我哋仲會唔會更多第一位？其實好快就有，但本住未成功就唔出聲嘅宗旨，就先容許我哋賣個關子。

祝香港人繼續武運亨隆！",318,"speakandmove: 我哋會員成功過到軍訓passing out 已經唔係咩新鮮事，但今次唔可以唔講，因為我哋終於出到第一位女兵！

琴日我哋其中一位admin 入咗Pirbright接放學， 就係為咗見證呢個歷史性一刻。其實本谷會員唔只得呢位師妹，只係佢最早成功入伍。

同日亦有幸見到而家已經非常忙碌、第一位成功參軍嘅「大師兄」，傾談起嚟都相當感概。由佢當年行好多冤枉路，到而家我哋已經好有系統咁由報名到測試到軍訓，都有哂準備同tips，呢三年幾嚟我哋真係發展咗好多。

由第一位成功參軍嘅BNO visa，到第一位BNO visa 女兵，我哋仲會唔會更多第一位？其實好快就有，但本住未成功就唔出聲嘅宗旨，就先容許我哋賣個關子。

祝香港人繼續武運亨隆！"
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,19,Saturday,6:20:27,CCCCCMint,Cls,3,CCCCCMint: Cls
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,19,Saturday,6:01:52,,我見唐人街有幾間髮型屋 果幾間剪男仔頭掂唔掂?,23,nan: 我見唐人街有幾間髮型屋 果幾間剪男仔頭掂唔掂?
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,18,Friday,23:31:17,HKIndependenxe,有朋友喺嗰度剪過，負評,11,HKIndependenxe: 有朋友喺嗰度剪過，負評
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,18,Friday,14:39:23,captaincatho,不過得3x題感覺唔夠練,11,captaincatho: 不過得3x題感覺唔夠練
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,18,Friday,14:38:53,captaincatho,我之前練情景題佢要我另外比錢，過幾日個app就無左件事,27,captaincatho: 我之前練情景題佢要我另外比錢，過幾日個app就無左件事
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,18,Friday,14:01:46,,謝,1,nan: 謝
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,18,Friday,13:25:08,charchar1213,Magic mirror?,13,charchar1213: Magic mirror?
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,18,Friday,12:59:43,,曼城市中附近識邊度有香港髮型師,15,nan: 曼城市中附近識邊度有香港髮型師
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,18,Friday,11:08:58,latteju,我都係用4 in 1練，唔使另外俾錢啊，而且我係用電量練，去到考係用大電腦mon，會睇得清楚好多,48,latteju: 我都係用4 in 1練，唔使另外俾錢啊，而且我係用電量練，去到考係用大電腦mon，會睇得清楚好多
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,18,Friday,9:15:29,charlesyeungg,1999,4,charlesyeungg: 1999
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,18,Friday,9:15:23,charlesyeungg,Kam,3,charlesyeungg: Kam
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,18,Friday,7:33:44,,落地無耐 想識下朋友 周圍行下,15,nan: 落地無耐 想識下朋友 周圍行下
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,17,Thursday,23:48:50,ahothehellyouno,組團去邊🤔🤔🤔,7,ahothehellyouno: 組團去邊🤔🤔🤔
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,17,Thursday,21:02:50,,Hello 有冇男仔都係自己一個曼城呀？😀歡迎一齊組團,27,nan: Hello 有冇男仔都係自己一個曼城呀？😀歡迎一齊組團
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,17,Thursday,10:46:02,Aqabu,😂😂https://youtu.be/i-qpSeBzcyw?si=H060t5JkGIPgmPwy,50,Aqabu: 😂😂https |//youtu.be/i-qpSeBzcyw?si=H060t5JkGIPgmPwy
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,14,Monday,21:16:19,gudegudeleopard,唔錯,2,gudegudeleopard: 唔錯
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,14,Monday,18:11:34,CCCCCMint,有冇人試過，伏唔伏,9,CCCCCMint: 有冇人試過，伏唔伏
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,14,Monday,14:40:34,captaincatho,有咩app可以練情境題，要考筆試，Theory 4 in 1 好似要另外收錢,38,captaincatho: 有咩app可以練情境題，要考筆試，Theory 4 in 1 好似要另外收錢
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,12,Saturday,19:48:56,speakandmove,"軍訓究竟有幾辛苦？

隨住越嚟越多BNO手足成功參軍，可能大家都會聽過佢哋話Basic Training 好痛苦。可能有啲人會覺得自己操開體能，又或者俾‘basic’呢個字呃到，就覺得basic training 不外如是。最近我哋其中一位手足就收到佢野外訓練嗰時嘅珍貴片段，可以俾大家感受一吓軍訓實況。

片段所見就係野外訓練其中最痛苦嘅環節之一’Ambush’。當你日頭已經操到死，好難得可以捐入睡袋休息一兩個鐘嘅時候，往往就會遭遇敵人襲擊要捐出都未訓暖嘅睡袋去還火。當做得唔好嘅時候仲要2分鐘pack好哂所有嘢模擬戰敗撤退，孭住40公斤裝備喺野外跑幾公里搵新嘅據點。槍林彈雨之下就同真係上咗戰場冇咩分別。

喺咁高強度嘅訓練之下，好多人都會捱唔住放棄，軍訓嘅畢業率得60%左右。不過，暫時成功報名參軍嘅香港手足，畢業率暫時仲係100%",370,"speakandmove: 軍訓究竟有幾辛苦？

隨住越嚟越多BNO手足成功參軍，可能大家都會聽過佢哋話Basic Training 好痛苦。可能有啲人會覺得自己操開體能，又或者俾‘basic’呢個字呃到，就覺得basic training 不外如是。最近我哋其中一位手足就收到佢野外訓練嗰時嘅珍貴片段，可以俾大家感受一吓軍訓實況。

片段所見就係野外訓練其中最痛苦嘅環節之一’Ambush’。當你日頭已經操到死，好難得可以捐入睡袋休息一兩個鐘嘅時候，往往就會遭遇敵人襲擊要捐出都未訓暖嘅睡袋去還火。當做得唔好嘅時候仲要2分鐘pack好哂所有嘢模擬戰敗撤退，孭住40公斤裝備喺野外跑幾公里搵新嘅據點。槍林彈雨之下就同真係上咗戰場冇咩分別。

喺咁高強度嘅訓練之下，好多人都會捱唔住放棄，軍訓嘅畢業率得60%左右。不過，暫時成功報名參軍嘅香港手足，畢業率暫時仲係100%"
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,12,Saturday,13:23:08,cyncye,請問一下有冇想夾租啊 。下個月尾開始 。,20,cyncye: 請問一下有冇想夾租啊 。下個月尾開始 。
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,12,Saturday,10:03:49,captaincatho,bno visa 仲要移民律師？,16,captaincatho: bno visa 仲要移民律師？
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,11,Friday,12:05:58,CCCCCMint,窮L冇用移民律師🙇🏻‍♂,12,CCCCCMint: 窮L冇用移民律師🙇🏻‍♂
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,11,Friday,9:37:54,tthhooj,咁多位，請問曼城有冇移民律師，可以推介一下🙏🏻🙏🏻，唔該晒,29,tthhooj: 咁多位，請問曼城有冇移民律師，可以推介一下🙏🏻🙏🏻，唔該晒
🇬🇧 齊向Manchester出發🇬🇧 香港人加油🇭🇰,2024,October,10,Thursday,21:36:14,Windanz,上山頂入石澳闊過大埔道,11,Windanz: 上山頂入石澳闊過大埔道
